,mes,diames,semana,diasemana,num,hora,minuto,y
0,Março,1,09,Domingo,0,8,0,0.0
1,Março,1,09,Domingo,0,8,30,0.0
2,Março,1,09,Domingo,0,9,0,2.5247811240437183
3,Março,1,09,Domingo,0,9,30,34.73959860213488
4,Março,1,09,Domingo,0,10,0,86.83895537592667
5,Março,1,09,Domingo,0,10,30,121.11937492509304
6,Março,1,09,Domingo,0,11,0,160.66326463716118
7,Março,1,09,Domingo,0,11,30,176.93651832465443
8,Março,1,09,Domingo,0,12,0,182.3943738470826
9,Março,1,09,Domingo,0,12,30,166.4500316086407
10,Março,1,09,Domingo,0,13,0,149.7095259121294
11,Março,1,09,Domingo,0,13,30,128.37638501320868
12,Março,1,09,Domingo,0,14,0,114.77457107787676
13,Março,1,09,Domingo,0,14,30,85.06964611960646
14,Março,1,09,Domingo,0,15,0,90.11703393577739
15,Março,1,09,Domingo,0,15,30,100.27573181091586
16,Março,1,09,Domingo,0,16,0,115.70666130514448
17,Março,1,09,Domingo,0,16,30,149.5623832701866
18,Março,1,09,Domingo,0,17,0,154.4630899420415
19,Março,1,09,Domingo,0,17,30,143.11973829053545
20,Março,1,09,Domingo,0,18,0,118.73970411211315
21,Março,1,09,Domingo,0,18,30,90.9554209751286
22,Março,1,09,Domingo,0,19,0,42.64934159398634
23,Março,1,09,Domingo,0,19,30,0.0
24,Março,1,09,Domingo,0,20,0,0.0
25,Março,1,09,Domingo,0,20,30,0.0
26,Março,1,09,Domingo,0,21,0,0.0
27,Março,2,09,Segunda Feira,1,8,0,0.0
28,Março,2,09,Segunda Feira,1,8,30,0.0
29,Março,2,09,Segunda Feira,1,9,0,0.0
30,Março,2,09,Segunda Feira,1,9,30,0.0
31,Março,2,09,Segunda Feira,1,10,0,51.6883332774568
32,Março,2,09,Segunda Feira,1,10,30,97.3093502857868
33,Março,2,09,Segunda Feira,1,11,0,135.88025166588136
34,Março,2,09,Segunda Feira,1,11,30,176.37809512240335
35,Março,2,09,Segunda Feira,1,12,0,179.80495452412563
36,Março,2,09,Segunda Feira,1,12,30,172.2334603707298
37,Março,2,09,Segunda Feira,1,13,0,166.32152286002582
38,Março,2,09,Segunda Feira,1,13,30,134.59527228939916
39,Março,2,09,Segunda Feira,1,14,0,124.37629166697742
40,Março,2,09,Segunda Feira,1,14,30,121.79295371796997
41,Março,2,09,Segunda Feira,1,15,0,135.1785153978825
42,Março,2,09,Segunda Feira,1,15,30,147.717928694896
43,Março,2,09,Segunda Feira,1,16,0,171.78323342459308
44,Março,2,09,Segunda Feira,1,16,30,198.9959304341914
45,Março,2,09,Segunda Feira,1,17,0,211.00033653438282
46,Março,2,09,Segunda Feira,1,17,30,214.71312328905213
47,Março,2,09,Segunda Feira,1,18,0,204.34353351670137
48,Março,2,09,Segunda Feira,1,18,30,162.07646533077167
49,Março,2,09,Segunda Feira,1,19,0,124.49562800777228
50,Março,2,09,Segunda Feira,1,19,30,88.99926749521448
51,Março,2,09,Segunda Feira,1,20,0,41.4007092955124
52,Março,2,09,Segunda Feira,1,20,30,0.0
53,Março,2,09,Segunda Feira,1,21,0,0.0
54,Março,3,09,Terça Feira,2,8,0,0.0
55,Março,3,09,Terça Feira,2,8,30,8.989477333665931
56,Março,3,09,Terça Feira,2,9,0,59.0487327087573
57,Março,3,09,Terça Feira,2,9,30,103.21390915430489
58,Março,3,09,Terça Feira,2,10,0,152.18565180216015
59,Março,3,09,Terça Feira,2,10,30,191.99677037735344
60,Março,3,09,Terça Feira,2,11,0,224.34558545786464
61,Março,3,09,Terça Feira,2,11,30,251.03994387131056
62,Março,3,09,Terça Feira,2,12,0,249.2515378086166
63,Março,3,09,Terça Feira,2,12,30,255.2635282218862
64,Março,3,09,Terça Feira,2,13,0,239.33338575790364
65,Março,3,09,Terça Feira,2,13,30,209.41362444833058
66,Março,3,09,Terça Feira,2,14,0,202.69759233529192
67,Março,3,09,Terça Feira,2,14,30,178.17253621849113
68,Março,3,09,Terça Feira,2,15,0,183.64007619515
69,Março,3,09,Terça Feira,2,15,30,181.99854136965877
70,Março,3,09,Terça Feira,2,16,0,215.93202495302472
71,Março,3,09,Terça Feira,2,16,30,230.20653781014772
72,Março,3,09,Terça Feira,2,17,0,237.61788732979608
73,Março,3,09,Terça Feira,2,17,30,223.1479808774245
74,Março,3,09,Terça Feira,2,18,0,207.61333511353777
75,Março,3,09,Terça Feira,2,18,30,176.02956741930706
76,Março,3,09,Terça Feira,2,19,0,127.3856109337614
77,Março,3,09,Terça Feira,2,19,30,73.01358030996765
78,Março,3,09,Terça Feira,2,20,0,21.320672338719117
79,Março,3,09,Terça Feira,2,20,30,0.0
80,Março,3,09,Terça Feira,2,21,0,0.0
81,Março,4,09,Quarta Feira,3,8,0,0.0
82,Março,4,09,Quarta Feira,3,8,30,0.0
83,Março,4,09,Quarta Feira,3,9,0,0.0
84,Março,4,09,Quarta Feira,3,9,30,22.244677910411486
85,Março,4,09,Quarta Feira,3,10,0,74.9144364389578
86,Março,4,09,Quarta Feira,3,10,30,101.09393073980874
87,Março,4,09,Quarta Feira,3,11,0,153.61905405660474
88,Março,4,09,Quarta Feira,3,11,30,187.13301937258353
89,Março,4,09,Quarta Feira,3,12,0,184.81429717017707
90,Março,4,09,Quarta Feira,3,12,30,198.62932987228996
91,Março,4,09,Quarta Feira,3,13,0,166.62253276171856
92,Março,4,09,Quarta Feira,3,13,30,159.17043835628277
93,Março,4,09,Quarta Feira,3,14,0,141.84821038432122
94,Março,4,09,Quarta Feira,3,14,30,136.57644035625273
95,Março,4,09,Quarta Feira,3,15,0,134.4900278841182
96,Março,4,09,Quarta Feira,3,15,30,143.10992035072104
97,Março,4,09,Quarta Feira,3,16,0,174.1921402442055
98,Março,4,09,Quarta Feira,3,16,30,197.85812230797717
99,Março,4,09,Quarta Feira,3,17,0,222.99918731626337
100,Março,4,09,Quarta Feira,3,17,30,223.3874694972441
101,Março,4,09,Quarta Feira,3,18,0,185.31575818786445
102,Março,4,09,Quarta Feira,3,18,30,147.50597458915522
103,Março,4,09,Quarta Feira,3,19,0,133.07078648832845
104,Março,4,09,Quarta Feira,3,19,30,81.69900821495142
105,Março,4,09,Quarta Feira,3,20,0,38.995491967834596
106,Março,4,09,Quarta Feira,3,20,30,0.0
107,Março,4,09,Quarta Feira,3,21,0,0.0
108,Março,5,09,Quinta Feira,4,8,0,12.310123875759345
109,Março,5,09,Quinta Feira,4,8,30,67.55478394955229
110,Março,5,09,Quinta Feira,4,9,0,111.93007428149039
111,Março,5,09,Quinta Feira,4,9,30,160.04193690443347
112,Março,5,09,Quinta Feira,4,10,0,220.7002970761916
113,Março,5,09,Quinta Feira,4,10,30,264.2824705993479
114,Março,5,09,Quinta Feira,4,11,0,317.9324710894753
115,Março,5,09,Quinta Feira,4,11,30,326.3766720529375
116,Março,5,09,Quinta Feira,4,12,0,348.5104456105079
117,Março,5,09,Quinta Feira,4,12,30,330.13287525671444
118,Março,5,09,Quinta Feira,4,13,0,324.7093416279752
119,Março,5,09,Quinta Feira,4,13,30,310.9378873071149
120,Março,5,09,Quinta Feira,4,14,0,281.824228284335
121,Março,5,09,Quinta Feira,4,14,30,279.85180676140055
122,Março,5,09,Quinta Feira,4,15,0,277.3223105725623
123,Março,5,09,Quinta Feira,4,15,30,299.59384413872345
124,Março,5,09,Quinta Feira,4,16,0,324.68867736629363
125,Março,5,09,Quinta Feira,4,16,30,342.64596721796147
126,Março,5,09,Quinta Feira,4,17,0,365.9661340907514
127,Março,5,09,Quinta Feira,4,17,30,349.58992377013055
128,Março,5,09,Quinta Feira,4,18,0,334.2079053751078
129,Março,5,09,Quinta Feira,4,18,30,297.2710597626127
130,Março,5,09,Quinta Feira,4,19,0,251.70795166198616
131,Março,5,09,Quinta Feira,4,19,30,208.719767444937
132,Março,5,09,Quinta Feira,4,20,0,161.05014848547532
133,Março,5,09,Quinta Feira,4,20,30,97.089640134289
134,Março,5,09,Quinta Feira,4,21,0,43.62351041157147
135,Março,6,09,Sexta Feira,5,8,0,61.251584564616536
136,Março,6,09,Sexta Feira,5,8,30,105.87607619242212
137,Março,6,09,Sexta Feira,5,9,0,135.08666593517506
138,Março,6,09,Sexta Feira,5,9,30,194.84301902813252
139,Março,6,09,Sexta Feira,5,10,0,221.8511248028024
140,Março,6,09,Sexta Feira,5,10,30,272.50123566041384
141,Março,6,09,Sexta Feira,5,11,0,318.2948891455934
142,Março,6,09,Sexta Feira,5,11,30,350.2965790139563
143,Março,6,09,Sexta Feira,5,12,0,347.49089638371913
144,Março,6,09,Sexta Feira,5,12,30,352.8835359194665
145,Março,6,09,Sexta Feira,5,13,0,336.6682944776923
146,Março,6,09,Sexta Feira,5,13,30,306.1712838541285
147,Março,6,09,Sexta Feira,5,14,0,281.91049387619944
148,Março,6,09,Sexta Feira,5,14,30,288.64292503334826
149,Março,6,09,Sexta Feira,5,15,0,277.7306830826517
150,Março,6,09,Sexta Feira,5,15,30,298.74046747507305
151,Março,6,09,Sexta Feira,5,16,0,315.19815915879997
152,Março,6,09,Sexta Feira,5,16,30,337.8390471702244
153,Março,6,09,Sexta Feira,5,17,0,352.06142715395583
154,Março,6,09,Sexta Feira,5,17,30,351.2367115582775
155,Março,6,09,Sexta Feira,5,18,0,340.08295414781765
156,Março,6,09,Sexta Feira,5,18,30,300.19316654828856
157,Março,6,09,Sexta Feira,5,19,0,263.6428411881505
158,Março,6,09,Sexta Feira,5,19,30,217.4548544637567
159,Março,6,09,Sexta Feira,5,20,0,154.8711896759109
160,Março,6,09,Sexta Feira,5,20,30,116.38784219697219
161,Março,6,09,Sexta Feira,5,21,0,48.345102247140055
162,Março,7,09,Sábado,6,8,0,115.17477290851434
163,Março,7,09,Sábado,6,8,30,148.6286703766747
164,Março,7,09,Sábado,6,9,0,188.75284137015723
165,Março,7,09,Sábado,6,9,30,228.1500950446599
166,Março,7,09,Sábado,6,10,0,285.8528668687464
167,Março,7,09,Sábado,6,10,30,331.4894712973376
168,Março,7,09,Sábado,6,11,0,372.8438402489895
169,Março,7,09,Sábado,6,11,30,395.07443144358007
170,Março,7,09,Sábado,6,12,0,414.0357414402834
171,Março,7,09,Sábado,6,12,30,402.7139845616176
172,Março,7,09,Sábado,6,13,0,390.5012933616108
173,Março,7,09,Sábado,6,13,30,356.46103191988965
174,Março,7,09,Sábado,6,14,0,344.34074601857947
175,Março,7,09,Sábado,6,14,30,329.6495385442288
176,Março,7,09,Sábado,6,15,0,339.3569543578948
177,Março,7,09,Sábado,6,15,30,343.7730406570216
178,Março,7,09,Sábado,6,16,0,369.0467620773463
179,Março,7,09,Sábado,6,16,30,386.14823022437054
180,Março,7,09,Sábado,6,17,0,398.1604247664152
181,Março,7,09,Sábado,6,17,30,401.5664334212211
182,Março,7,09,Sábado,6,18,0,383.2179348769748
183,Março,7,09,Sábado,6,18,30,348.6874245387952
184,Março,7,09,Sábado,6,19,0,309.9015997365267
185,Março,7,09,Sábado,6,19,30,249.1436477367245
186,Março,7,09,Sábado,6,20,0,186.97180158465946
187,Março,7,09,Sábado,6,20,30,141.75775197636165
188,Março,7,09,Sábado,6,21,0,79.63936136892377
189,Março,8,10,Domingo,0,8,0,28.858721686339514
190,Março,8,10,Domingo,0,8,30,63.70339824547059
191,Março,8,10,Domingo,0,9,0,91.39177839884859
192,Março,8,10,Domingo,0,9,30,145.84350145265728
193,Março,8,10,Domingo,0,10,0,197.16344946630784
194,Março,8,10,Domingo,0,10,30,239.4845144710406
195,Março,8,10,Domingo,0,11,0,274.45075581240064
196,Março,8,10,Domingo,0,11,30,292.0939399011807
197,Março,8,10,Domingo,0,12,0,295.5558484373888
198,Março,8,10,Domingo,0,12,30,288.48923417288904
199,Março,8,10,Domingo,0,13,0,266.42864321659624
200,Março,8,10,Domingo,0,13,30,227.0730101293437
201,Março,8,10,Domingo,0,14,0,223.35460097290454
202,Março,8,10,Domingo,0,14,30,202.1102154909346
203,Março,8,10,Domingo,0,15,0,204.80338806418186
204,Março,8,10,Domingo,0,15,30,223.2921276015714
205,Março,8,10,Domingo,0,16,0,241.8400999808823
206,Março,8,10,Domingo,0,16,30,250.2630084070272
207,Março,8,10,Domingo,0,17,0,255.0446417241844
208,Março,8,10,Domingo,0,17,30,262.9507657873768
209,Março,8,10,Domingo,0,18,0,239.12654788409753
210,Março,8,10,Domingo,0,18,30,193.08974738480626
211,Março,8,10,Domingo,0,19,0,149.41036367751195
212,Março,8,10,Domingo,0,19,30,108.53854357075781
213,Março,8,10,Domingo,0,20,0,51.17368168878197
214,Março,8,10,Domingo,0,20,30,0.9119199232082904
215,Março,9,10,Segunda Feira,1,8,0,0.0
216,Março,9,10,Segunda Feira,1,8,30,14.057408052236491
217,Março,9,10,Segunda Feira,1,9,0,59.948306871972505
218,Março,9,10,Segunda Feira,1,9,30,105.50484734591643
219,Março,9,10,Segunda Feira,1,10,0,153.95865896410922
220,Março,9,10,Segunda Feira,1,10,30,196.9896909040001
221,Março,9,10,Segunda Feira,1,11,0,262.908497637574
222,Março,9,10,Segunda Feira,1,11,30,275.8718450529401
223,Março,9,10,Segunda Feira,1,12,0,296.14303833618055
224,Março,9,10,Segunda Feira,1,12,30,275.67446891161256
225,Março,9,10,Segunda Feira,1,13,0,269.5807871594713
226,Março,9,10,Segunda Feira,1,13,30,252.70782144657832
227,Março,9,10,Segunda Feira,1,14,0,246.0950321108272
228,Março,9,10,Segunda Feira,1,14,30,223.30536139162422
229,Março,9,10,Segunda Feira,1,15,0,244.02055279226482
230,Março,9,10,Segunda Feira,1,15,30,268.5285124452561
231,Março,9,10,Segunda Feira,1,16,0,281.1766475905534
232,Março,9,10,Segunda Feira,1,16,30,297.94695843246245
233,Março,9,10,Segunda Feira,1,17,0,310.85807375346315
234,Março,9,10,Segunda Feira,1,17,30,313.8283624588529
235,Março,9,10,Segunda Feira,1,18,0,292.71413262259057
236,Março,9,10,Segunda Feira,1,18,30,271.9610920949512
237,Março,9,10,Segunda Feira,1,19,0,239.0148530230082
238,Março,9,10,Segunda Feira,1,19,30,188.0566347464733
239,Março,9,10,Segunda Feira,1,20,0,142.93035737662603
240,Março,9,10,Segunda Feira,1,20,30,88.51979175153036
241,Março,9,10,Segunda Feira,1,21,0,39.562477796710546
242,Março,10,10,Terça Feira,2,8,0,77.19310568116516
243,Março,10,10,Terça Feira,2,8,30,115.96977945491578
244,Março,10,10,Terça Feira,2,9,0,178.22534893782
245,Março,10,10,Terça Feira,2,9,30,214.67698781342597
246,Março,10,10,Terça Feira,2,10,0,260.76504193427166
247,Março,10,10,Terça Feira,2,10,30,302.5646135441919
248,Março,10,10,Terça Feira,2,11,0,352.52711991955795
249,Março,10,10,Terça Feira,2,11,30,361.5597647961476
250,Março,10,10,Terça Feira,2,12,0,377.5006778134851
251,Março,10,10,Terça Feira,2,12,30,362.5648025581206
252,Março,10,10,Terça Feira,2,13,0,332.66671052397396
253,Março,10,10,Terça Feira,2,13,30,315.43284184941325
254,Março,10,10,Terça Feira,2,14,0,303.61992372385754
255,Março,10,10,Terça Feira,2,14,30,289.10390705522883
256,Março,10,10,Terça Feira,2,15,0,289.9323855014873
257,Março,10,10,Terça Feira,2,15,30,298.14558091527283
258,Março,10,10,Terça Feira,2,16,0,316.6399969562093
259,Março,10,10,Terça Feira,2,16,30,337.18204258705015
260,Março,10,10,Terça Feira,2,17,0,339.8910734621828
261,Março,10,10,Terça Feira,2,17,30,342.9347375940394
262,Março,10,10,Terça Feira,2,18,0,314.42190510822354
263,Março,10,10,Terça Feira,2,18,30,293.2764661403551
264,Março,10,10,Terça Feira,2,19,0,237.84851789146836
265,Março,10,10,Terça Feira,2,19,30,198.1961018553291
266,Março,10,10,Terça Feira,2,20,0,137.40059522124704
267,Março,10,10,Terça Feira,2,20,30,61.250647502113814
268,Março,10,10,Terça Feira,2,21,0,15.279912366809828
269,Março,11,10,Quarta Feira,3,8,0,16.584964763751874
270,Março,11,10,Quarta Feira,3,8,30,39.080512041851875
271,Março,11,10,Quarta Feira,3,9,0,86.13777277005599
272,Março,11,10,Quarta Feira,3,9,30,130.698337014063
273,Março,11,10,Quarta Feira,3,10,0,189.58922666557623
274,Março,11,10,Quarta Feira,3,10,30,243.3052905927297
275,Março,11,10,Quarta Feira,3,11,0,272.3037647077202
276,Março,11,10,Quarta Feira,3,11,30,292.0268207336535
277,Março,11,10,Quarta Feira,3,12,0,298.9831437092793
278,Março,11,10,Quarta Feira,3,12,30,289.2371767943662
279,Março,11,10,Quarta Feira,3,13,0,288.421136517806
280,Março,11,10,Quarta Feira,3,13,30,253.86596686263593
281,Março,11,10,Quarta Feira,3,14,0,245.95342212579922
282,Março,11,10,Quarta Feira,3,14,30,237.64018903208236
283,Março,11,10,Quarta Feira,3,15,0,245.40490671167743
284,Março,11,10,Quarta Feira,3,15,30,256.1549599704065
285,Março,11,10,Quarta Feira,3,16,0,271.9010577169576
286,Março,11,10,Quarta Feira,3,16,30,297.1642087772382
287,Março,11,10,Quarta Feira,3,17,0,314.77071582569437
288,Março,11,10,Quarta Feira,3,17,30,319.301092239991
289,Março,11,10,Quarta Feira,3,18,0,308.303985758195
290,Março,11,10,Quarta Feira,3,18,30,279.04226137486006
291,Março,11,10,Quarta Feira,3,19,0,245.51776530368642
292,Março,11,10,Quarta Feira,3,19,30,192.85792058232886
293,Março,11,10,Quarta Feira,3,20,0,155.1180735705381
294,Março,11,10,Quarta Feira,3,20,30,87.58407653983382
295,Março,11,10,Quarta Feira,3,21,0,27.681206358685362
296,Março,12,10,Quinta Feira,4,8,0,118.35480708564657
297,Março,12,10,Quinta Feira,4,8,30,159.576238979834
298,Março,12,10,Quinta Feira,4,9,0,213.61127290415527
299,Março,12,10,Quinta Feira,4,9,30,275.34331877117825
300,Março,12,10,Quinta Feira,4,10,0,323.31574230745593
301,Março,12,10,Quinta Feira,4,10,30,379.33938905383366
302,Março,12,10,Quinta Feira,4,11,0,409.88081823186326
303,Março,12,10,Quinta Feira,4,11,30,439.25926348182884
304,Março,12,10,Quinta Feira,4,12,0,452.6355072022893
305,Março,12,10,Quinta Feira,4,12,30,453.1370405971347
306,Março,12,10,Quinta Feira,4,13,0,427.87412538786526
307,Março,12,10,Quinta Feira,4,13,30,414.6706149522052
308,Março,12,10,Quinta Feira,4,14,0,396.5278128239148
309,Março,12,10,Quinta Feira,4,14,30,378.3828592688982
310,Março,12,10,Quinta Feira,4,15,0,388.71423563471643
311,Março,12,10,Quinta Feira,4,15,30,408.0892096903844
312,Março,12,10,Quinta Feira,4,16,0,425.3577496030573
313,Março,12,10,Quinta Feira,4,16,30,451.90013032153854
314,Março,12,10,Quinta Feira,4,17,0,467.6642705797823
315,Março,12,10,Quinta Feira,4,17,30,458.58882867835456
316,Março,12,10,Quinta Feira,4,18,0,428.5135730940815
317,Março,12,10,Quinta Feira,4,18,30,411.2221984204479
318,Março,12,10,Quinta Feira,4,19,0,375.91370554752064
319,Março,12,10,Quinta Feira,4,19,30,324.48130353785245
320,Março,12,10,Quinta Feira,4,20,0,271.20423954513006
321,Março,12,10,Quinta Feira,4,20,30,212.04820081018983
322,Março,12,10,Quinta Feira,4,21,0,148.8178101801446
323,Março,13,10,Sexta Feira,5,8,0,164.89181319058017
324,Março,13,10,Sexta Feira,5,8,30,213.94197812181727
325,Março,13,10,Sexta Feira,5,9,0,254.45134781663523
326,Março,13,10,Sexta Feira,5,9,30,292.0253435204241
327,Março,13,10,Sexta Feira,5,10,0,341.0412183518954
328,Março,13,10,Sexta Feira,5,10,30,383.02454598851693
329,Março,13,10,Sexta Feira,5,11,0,424.20713598856776
330,Março,13,10,Sexta Feira,5,11,30,466.02497668007845
331,Março,13,10,Sexta Feira,5,12,0,462.4278673222678
332,Março,13,10,Sexta Feira,5,12,30,449.6057725208584
333,Março,13,10,Sexta Feira,5,13,0,446.459480689515
334,Março,13,10,Sexta Feira,5,13,30,418.8110035107543
335,Março,13,10,Sexta Feira,5,14,0,403.14664553547516
336,Março,13,10,Sexta Feira,5,14,30,404.1062304258251
337,Março,13,10,Sexta Feira,5,15,0,395.44158710832676
338,Março,13,10,Sexta Feira,5,15,30,406.00157804539475
339,Março,13,10,Sexta Feira,5,16,0,434.50068246170844
340,Março,13,10,Sexta Feira,5,16,30,466.682431345018
341,Março,13,10,Sexta Feira,5,17,0,465.82917395784375
342,Março,13,10,Sexta Feira,5,17,30,463.62888976368197
343,Março,13,10,Sexta Feira,5,18,0,448.20216104220594
344,Março,13,10,Sexta Feira,5,18,30,412.91649177647747
345,Março,13,10,Sexta Feira,5,19,0,370.26493524653233
346,Março,13,10,Sexta Feira,5,19,30,333.0723105678493
347,Março,13,10,Sexta Feira,5,20,0,279.6832573540249
348,Março,13,10,Sexta Feira,5,20,30,225.57243594162026
349,Março,13,10,Sexta Feira,5,21,0,167.26802222793376
350,Março,14,10,Sábado,6,8,0,215.9474325869155
351,Março,14,10,Sábado,6,8,30,241.85802072197544
352,Março,14,10,Sábado,6,9,0,296.4745719293313
353,Março,14,10,Sábado,6,9,30,349.1210176742802
354,Março,14,10,Sábado,6,10,0,410.14696593980864
355,Março,14,10,Sábado,6,10,30,434.603857375611
356,Março,14,10,Sábado,6,11,0,487.3704092794284
357,Março,14,10,Sábado,6,11,30,504.9490600354588
358,Março,14,10,Sábado,6,12,0,534.3527171815996
359,Março,14,10,Sábado,6,12,30,506.6510931084814
360,Março,14,10,Sábado,6,13,0,496.38215192905363
361,Março,14,10,Sábado,6,13,30,469.119663307438
362,Março,14,10,Sábado,6,14,0,446.96161772023004
363,Março,14,10,Sábado,6,14,30,449.22113650618155
364,Março,14,10,Sábado,6,15,0,441.57908671809014
365,Março,14,10,Sábado,6,15,30,460.865197637617
366,Março,14,10,Sábado,6,16,0,479.33813671291307
367,Março,14,10,Sábado,6,16,30,509.8592693743647
368,Março,14,10,Sábado,6,17,0,516.172540598714
369,Março,14,10,Sábado,6,17,30,508.4363160133347
370,Março,14,10,Sábado,6,18,0,489.23137039259973
371,Março,14,10,Sábado,6,18,30,454.3708012351407
372,Março,14,10,Sábado,6,19,0,414.8172239884783
373,Março,14,10,Sábado,6,19,30,369.03665303122943
374,Março,14,10,Sábado,6,20,0,297.8813464425328
375,Março,14,10,Sábado,6,20,30,251.1404464874287
376,Março,14,10,Sábado,6,21,0,187.75318387605682
377,Março,15,11,Domingo,0,8,0,134.2421837490483
378,Março,15,11,Domingo,0,8,30,176.83388575100577
379,Março,15,11,Domingo,0,9,0,219.27598820141205
380,Março,15,11,Domingo,0,9,30,259.36061886879105
381,Março,15,11,Domingo,0,10,0,288.19674380864683
382,Março,15,11,Domingo,0,10,30,344.41753418598086
383,Março,15,11,Domingo,0,11,0,387.284403076931
384,Março,15,11,Domingo,0,11,30,399.3613306592478
385,Março,15,11,Domingo,0,12,0,392.5369167886456
386,Março,15,11,Domingo,0,12,30,399.6401909494763
387,Março,15,11,Domingo,0,13,0,382.4287921731052
388,Março,15,11,Domingo,0,13,30,351.84610912551364
389,Março,15,11,Domingo,0,14,0,323.47741903969217
390,Março,15,11,Domingo,0,14,30,303.6754306601742
391,Março,15,11,Domingo,0,15,0,311.3158010804579
392,Março,15,11,Domingo,0,15,30,318.4344815328799
393,Março,15,11,Domingo,0,16,0,349.4414044549839
394,Março,15,11,Domingo,0,16,30,372.4481710958912
395,Março,15,11,Domingo,0,17,0,367.7750557334458
396,Março,15,11,Domingo,0,17,30,372.4372517428675
397,Março,15,11,Domingo,0,18,0,337.9906275149947
398,Março,15,11,Domingo,0,18,30,314.55691813455786
399,Março,15,11,Domingo,0,19,0,267.3453037334099
400,Março,15,11,Domingo,0,19,30,218.6882087554044
401,Março,15,11,Domingo,0,20,0,161.479423496019
402,Março,15,11,Domingo,0,20,30,107.00548873961289
403,Março,15,11,Domingo,0,21,0,35.272200046701556
404,Março,16,11,Segunda Feira,1,8,0,79.56076303357061
405,Março,16,11,Segunda Feira,1,8,30,121.95132641802812
406,Março,16,11,Segunda Feira,1,9,0,166.3729913746427
407,Março,16,11,Segunda Feira,1,9,30,219.27710447382177
408,Março,16,11,Segunda Feira,1,10,0,264.76015303615554
409,Março,16,11,Segunda Feira,1,10,30,318.78473371985166
410,Março,16,11,Segunda Feira,1,11,0,356.79737494061715
411,Março,16,11,Segunda Feira,1,11,30,400.1205801341355
412,Março,16,11,Segunda Feira,1,12,0,391.9948136791363
413,Março,16,11,Segunda Feira,1,12,30,390.0703289779604
414,Março,16,11,Segunda Feira,1,13,0,383.29949738373585
415,Março,16,11,Segunda Feira,1,13,30,355.5628533995699
416,Março,16,11,Segunda Feira,1,14,0,353.6542046864143
417,Março,16,11,Segunda Feira,1,14,30,342.7784453467379
418,Março,16,11,Segunda Feira,1,15,0,346.54521880417605
419,Março,16,11,Segunda Feira,1,15,30,368.94239715044836
420,Março,16,11,Segunda Feira,1,16,0,385.1352216744914
421,Março,16,11,Segunda Feira,1,16,30,405.1412472413793
422,Março,16,11,Segunda Feira,1,17,0,418.6047119770063
423,Março,16,11,Segunda Feira,1,17,30,426.2461063310439
424,Março,16,11,Segunda Feira,1,18,0,415.1980748174024
425,Março,16,11,Segunda Feira,1,18,30,382.9528397453245
426,Março,16,11,Segunda Feira,1,19,0,334.5688475588056
427,Março,16,11,Segunda Feira,1,19,30,296.1511614515801
428,Março,16,11,Segunda Feira,1,20,0,257.3002530151731
429,Março,16,11,Segunda Feira,1,20,30,199.6301428468752
430,Março,16,11,Segunda Feira,1,21,0,128.40658165546236
431,Março,17,11,Terça Feira,2,8,0,162.19517528130882
432,Março,17,11,Terça Feira,2,8,30,200.39747183298672
433,Março,17,11,Terça Feira,2,9,0,254.8746357733513
434,Março,17,11,Terça Feira,2,9,30,285.18508621280824
435,Março,17,11,Terça Feira,2,10,0,335.3153362476239
436,Março,17,11,Terça Feira,2,10,30,372.82225324315186
437,Março,17,11,Terça Feira,2,11,0,415.31777217440964
438,Março,17,11,Terça Feira,2,11,30,447.34421565152866
439,Março,17,11,Terça Feira,2,12,0,444.4439105921272
440,Março,17,11,Terça Feira,2,12,30,442.816608438033
441,Março,17,11,Terça Feira,2,13,0,419.2016851170579
442,Março,17,11,Terça Feira,2,13,30,398.90610893257815
443,Março,17,11,Terça Feira,2,14,0,377.5858926445431
444,Março,17,11,Terça Feira,2,14,30,364.8050458192075
445,Março,17,11,Terça Feira,2,15,0,363.5029722339113
446,Março,17,11,Terça Feira,2,15,30,374.8041574868771
447,Março,17,11,Terça Feira,2,16,0,381.73491041934915
448,Março,17,11,Terça Feira,2,16,30,398.0047422847126
449,Março,17,11,Terça Feira,2,17,0,414.05364974882144
450,Março,17,11,Terça Feira,2,17,30,420.60788533895936
451,Março,17,11,Terça Feira,2,18,0,392.08076355173523
452,Março,17,11,Terça Feira,2,18,30,352.88388802056215
453,Março,17,11,Terça Feira,2,19,0,318.31216455752104
454,Março,17,11,Terça Feira,2,19,30,258.49913846910704
455,Março,17,11,Terça Feira,2,20,0,193.12541375199652
456,Março,17,11,Terça Feira,2,20,30,142.45963613635058
457,Março,17,11,Terça Feira,2,21,0,79.83572885784334
458,Março,18,11,Quarta Feira,3,8,0,45.22597041605934
459,Março,18,11,Quarta Feira,3,8,30,80.39611568305577
460,Março,18,11,Quarta Feira,3,9,0,134.26638574300512
461,Março,18,11,Quarta Feira,3,9,30,183.4548493262592
462,Março,18,11,Quarta Feira,3,10,0,225.86140170959715
463,Março,18,11,Quarta Feira,3,10,30,290.8847113522095
464,Março,18,11,Quarta Feira,3,11,0,308.7310077892756
465,Março,18,11,Quarta Feira,3,11,30,343.3720500747145
466,Março,18,11,Quarta Feira,3,12,0,351.15929111457723
467,Março,18,11,Quarta Feira,3,12,30,333.3190520811846
468,Março,18,11,Quarta Feira,3,13,0,321.93675008513554
