,ds,y
1514,2020-04-23 19:00:00,540
1515,2020-04-23 19:30:00,173
1516,2020-04-23 20:00:00,596
1517,2020-04-23 20:30:00,350
1518,2020-04-23 21:00:00,3
1519,2020-04-24 08:00:00,84
1520,2020-04-24 08:30:00,133
1521,2020-04-24 09:00:00,278
1522,2020-04-24 09:30:00,340
1523,2020-04-24 10:00:00,330
1524,2020-04-24 10:30:00,529
1525,2020-04-24 11:00:00,535
1526,2020-04-24 11:30:00,359
1527,2020-04-24 12:00:00,366
1528,2020-04-24 12:30:00,338
1529,2020-04-24 13:00:00,349
1530,2020-04-24 13:30:00,337
1531,2020-04-24 14:00:00,399
1532,2020-04-24 14:30:00,268
1533,2020-04-24 15:00:00,352
1534,2020-04-24 15:30:00,621
1535,2020-04-24 16:00:00,374
1536,2020-04-24 16:30:00,557
1537,2020-04-24 17:00:00,400
1538,2020-04-24 17:30:00,419
1539,2020-04-24 18:00:00,510
1540,2020-04-24 18:30:00,410
1541,2020-04-24 19:00:00,367
1542,2020-04-24 19:30:00,356
1543,2020-04-24 20:00:00,172
1544,2020-04-24 20:30:00,89
1545,2020-04-24 21:00:00,9
1546,2020-04-25 08:00:00,141
1547,2020-04-25 08:30:00,172
1548,2020-04-25 09:00:00,234
1549,2020-04-25 09:30:00,157
1550,2020-04-25 10:00:00,350
1551,2020-04-25 10:30:00,268
1552,2020-04-25 11:00:00,295
1553,2020-04-25 11:30:00,546
1554,2020-04-25 12:00:00,565
1555,2020-04-25 12:30:00,596
1556,2020-04-25 13:00:00,689
1557,2020-04-25 13:30:00,558
1558,2020-04-25 14:00:00,390
1559,2020-04-25 14:30:00,450
1560,2020-04-25 15:00:00,372
1561,2020-04-25 15:30:00,313
1562,2020-04-25 16:00:00,275
1563,2020-04-25 16:30:00,596
1564,2020-04-25 17:00:00,597
1565,2020-04-25 17:30:00,398
1566,2020-04-25 18:00:00,591
1567,2020-04-25 18:30:00,381
1568,2020-04-25 19:00:00,468
1569,2020-04-25 19:30:00,381
1570,2020-04-25 20:00:00,213
1571,2020-04-25 20:30:00,112
1572,2020-04-25 21:00:00,14
1573,2020-04-25 21:30:00,78
1574,2020-04-26 08:00:00,57
1575,2020-04-26 08:30:00,145
1576,2020-04-26 09:00:00,292
1577,2020-04-26 09:30:00,270
1578,2020-04-26 10:00:00,312
1579,2020-04-26 10:30:00,201
1580,2020-04-26 11:00:00,427
1581,2020-04-26 11:30:00,588
1582,2020-04-26 12:00:00,705
1583,2020-04-26 12:30:00,143
1584,2020-04-26 13:00:00,277
1585,2020-04-26 13:30:00,452
1586,2020-04-26 14:00:00,474
1587,2020-04-26 14:30:00,286
1588,2020-04-26 15:00:00,327
1589,2020-04-26 15:30:00,374
1590,2020-04-26 16:00:00,245
1591,2020-04-26 16:30:00,146
1592,2020-04-26 17:00:00,234
1593,2020-04-26 17:30:00,296
1594,2020-04-26 18:00:00,139
1595,2020-04-26 18:30:00,313
1596,2020-04-26 19:00:00,270
1597,2020-04-26 19:30:00,120
1598,2020-04-26 20:00:00,95
1599,2020-04-26 20:30:00,128
1600,2020-04-26 21:30:00,8
1601,2020-04-27 08:00:00,31
1602,2020-04-27 08:30:00,47
1603,2020-04-27 09:00:00,107
1604,2020-04-27 09:30:00,99
1605,2020-04-27 10:00:00,185
1606,2020-04-27 10:30:00,229
1607,2020-04-27 11:00:00,270
1608,2020-04-27 11:30:00,269
1609,2020-04-27 12:00:00,358
1610,2020-04-27 12:30:00,207
1611,2020-04-27 13:00:00,357
1612,2020-04-27 13:30:00,284
1613,2020-04-27 14:00:00,250
1614,2020-04-27 14:30:00,178
1615,2020-04-27 15:00:00,200
1616,2020-04-27 15:30:00,343
1617,2020-04-27 16:00:00,283
1618,2020-04-27 16:30:00,202
1619,2020-04-27 17:00:00,186
1620,2020-04-27 17:30:00,441
1621,2020-04-27 18:00:00,273
1622,2020-04-27 18:30:00,286
1623,2020-04-27 19:00:00,192
1624,2020-04-27 19:30:00,210
1625,2020-04-27 20:00:00,127
1626,2020-04-27 20:30:00,54
1627,2020-04-27 21:00:00,20
1628,2020-04-28 08:00:00,142
1629,2020-04-28 08:30:00,138
1630,2020-04-28 09:00:00,130
1631,2020-04-28 09:30:00,255
1632,2020-04-28 10:00:00,201
1633,2020-04-28 10:30:00,170
1634,2020-04-28 11:00:00,410
1635,2020-04-28 11:30:00,350
1636,2020-04-28 12:00:00,284
1637,2020-04-28 12:30:00,303
1638,2020-04-28 13:00:00,342
1639,2020-04-28 13:30:00,299
1640,2020-04-28 14:00:00,387
1641,2020-04-28 14:30:00,261
1642,2020-04-28 15:00:00,442
1643,2020-04-28 15:30:00,364
1644,2020-04-28 16:00:00,230
1645,2020-04-28 16:30:00,207
1646,2020-04-28 17:00:00,224
1647,2020-04-28 17:30:00,314
1648,2020-04-28 18:00:00,349
1649,2020-04-28 18:30:00,301
1650,2020-04-28 19:00:00,287
1651,2020-04-28 19:30:00,159
1652,2020-04-28 20:00:00,117
1653,2020-04-28 20:30:00,347
1654,2020-04-28 21:00:00,1
1655,2020-04-29 08:00:00,57
1656,2020-04-29 08:30:00,112
1657,2020-04-29 09:00:00,198
1658,2020-04-29 09:30:00,118
1659,2020-04-29 10:00:00,209
1660,2020-04-29 10:30:00,182
1661,2020-04-29 11:00:00,165
1662,2020-04-29 11:30:00,174
1663,2020-04-29 12:00:00,232
1664,2020-04-29 12:30:00,277
1665,2020-04-29 13:00:00,185
1666,2020-04-29 13:30:00,173
1667,2020-04-29 14:00:00,219
1668,2020-04-29 14:30:00,84
1669,2020-04-29 15:00:00,267
1670,2020-04-29 15:30:00,423
1671,2020-04-29 16:00:00,613
1672,2020-04-29 16:30:00,281
1673,2020-04-29 17:00:00,406
1674,2020-04-29 17:30:00,456
1675,2020-04-29 18:00:00,434
1676,2020-04-29 18:30:00,417
1677,2020-04-29 19:00:00,142
1678,2020-04-29 19:30:00,196
1679,2020-04-29 20:00:00,218
1680,2020-04-29 20:30:00,86
1681,2020-04-29 21:00:00,323
1682,2020-04-30 08:00:00,217
1683,2020-04-30 08:30:00,170
1684,2020-04-30 09:00:00,151
1685,2020-04-30 09:30:00,149
1686,2020-04-30 10:00:00,259
1687,2020-04-30 10:30:00,260
1688,2020-04-30 11:00:00,254
1689,2020-04-30 11:30:00,573
1690,2020-04-30 12:00:00,758
1691,2020-04-30 12:30:00,756
1692,2020-04-30 13:00:00,435
1693,2020-04-30 13:30:00,427
1694,2020-04-30 14:00:00,261
1695,2020-04-30 14:30:00,308
1696,2020-04-30 15:00:00,584
1697,2020-04-30 15:30:00,470
1698,2020-04-30 16:00:00,293
1699,2020-04-30 16:30:00,380
1700,2020-04-30 17:00:00,608
1701,2020-04-30 17:30:00,386
1702,2020-04-30 18:00:00,457
1703,2020-04-30 18:30:00,454
1704,2020-04-30 19:00:00,295
1705,2020-04-30 19:30:00,342
1706,2020-04-30 20:00:00,57
1707,2020-04-30 20:30:00,184
1708,2020-04-30 21:00:00,43
1709,2020-05-01 08:00:00,155
1710,2020-05-01 08:30:00,180
1711,2020-05-01 09:00:00,172
1712,2020-05-01 09:30:00,183
1713,2020-05-01 10:00:00,308
1714,2020-05-01 10:30:00,232
1715,2020-05-01 11:00:00,497
1716,2020-05-01 11:30:00,256
1717,2020-05-01 12:00:00,656
1718,2020-05-01 12:30:00,558
1719,2020-05-01 13:00:00,772
1720,2020-05-01 13:30:00,678
1721,2020-05-01 14:00:00,311
1722,2020-05-01 14:30:00,332
1723,2020-05-01 15:00:00,329
1724,2020-05-01 15:30:00,575
1725,2020-05-01 16:00:00,379
1726,2020-05-01 16:30:00,464
1727,2020-05-01 17:00:00,783
1728,2020-05-01 17:30:00,497
1729,2020-05-01 18:00:00,97
1730,2020-05-01 18:30:00,226
1731,2020-05-01 19:00:00,444
1732,2020-05-01 19:30:00,321
1733,2020-05-01 20:00:00,258
1734,2020-05-01 20:30:00,132
1735,2020-05-01 21:00:00,58
1736,2020-05-01 21:30:00,57
1737,2020-05-02 08:00:00,259
1738,2020-05-02 08:30:00,195
1739,2020-05-02 09:00:00,493
1740,2020-05-02 09:30:00,180
1741,2020-05-02 10:00:00,266
1742,2020-05-02 10:30:00,436
1743,2020-05-02 11:00:00,489
1744,2020-05-02 11:30:00,728
1745,2020-05-02 12:00:00,684
1746,2020-05-02 12:30:00,695
1747,2020-05-02 13:00:00,372
1748,2020-05-02 13:30:00,319
1749,2020-05-02 14:00:00,662
1750,2020-05-02 14:30:00,373
1751,2020-05-02 15:00:00,337
1752,2020-05-02 15:30:00,252
1753,2020-05-02 16:00:00,467
1754,2020-05-02 16:30:00,797
1755,2020-05-02 17:00:00,785
1756,2020-05-02 17:30:00,686
1757,2020-05-02 18:00:00,426
1758,2020-05-02 18:30:00,329
1759,2020-05-02 19:00:00,325
1760,2020-05-02 19:30:00,114
1761,2020-05-02 20:00:00,62
1762,2020-05-02 20:30:00,43
1763,2020-05-02 21:00:00,29
1764,2020-05-03 08:30:00,226
1765,2020-05-03 09:00:00,271
1766,2020-05-03 09:30:00,303
1767,2020-05-03 10:00:00,231
1768,2020-05-03 10:30:00,257
1769,2020-05-03 11:00:00,195
1770,2020-05-03 11:30:00,293
1771,2020-05-03 12:00:00,572
1772,2020-05-03 12:30:00,562
1773,2020-05-03 13:00:00,255
1774,2020-05-03 13:30:00,254
1775,2020-05-03 14:00:00,243
1776,2020-05-03 14:30:00,386
1777,2020-05-03 15:00:00,241
1778,2020-05-03 15:30:00,288
1779,2020-05-03 16:00:00,156
1780,2020-05-03 16:30:00,139
1781,2020-05-03 17:00:00,84
1782,2020-05-03 17:30:00,100
1783,2020-05-03 18:00:00,74
1784,2020-05-03 18:30:00,210
1785,2020-05-03 19:00:00,84
1786,2020-05-03 19:30:00,86
1787,2020-05-03 20:00:00,127
1788,2020-05-03 20:30:00,50
1789,2020-05-03 21:00:00,29
1790,2020-05-04 06:30:00,2
1791,2020-05-04 07:30:00,1
1792,2020-05-04 08:00:00,66
1793,2020-05-04 08:30:00,63
1794,2020-05-04 09:00:00,137
1795,2020-05-04 09:30:00,139
1796,2020-05-04 10:00:00,128
1797,2020-05-04 10:30:00,345
1798,2020-05-04 11:00:00,303
1799,2020-05-04 11:30:00,211
1800,2020-05-04 12:00:00,274
1801,2020-05-04 12:30:00,435
1802,2020-05-04 13:00:00,300
1803,2020-05-04 13:30:00,244
1804,2020-05-04 14:00:00,109
1805,2020-05-04 14:30:00,272
1806,2020-05-04 15:00:00,282
1807,2020-05-04 15:30:00,409
1808,2020-05-04 16:00:00,506
1809,2020-05-04 16:30:00,93
1810,2020-05-04 17:00:00,272
1811,2020-05-04 17:30:00,316
1812,2020-05-04 18:00:00,402
1813,2020-05-04 18:30:00,273
1814,2020-05-04 19:00:00,308
1815,2020-05-04 19:30:00,289
1816,2020-05-04 20:00:00,103
1817,2020-05-04 20:30:00,131
1818,2020-05-04 21:00:00,8
1819,2020-05-05 06:00:00,1
1820,2020-05-05 08:00:00,110
1821,2020-05-05 08:30:00,67
1822,2020-05-05 09:30:00,138
1823,2020-05-05 10:00:00,325
1824,2020-05-05 10:30:00,167
1825,2020-05-05 11:00:00,98
1826,2020-05-05 11:30:00,259
1827,2020-05-05 12:00:00,421
1828,2020-05-05 12:30:00,270
1829,2020-05-05 13:00:00,290
1830,2020-05-05 13:30:00,227
1831,2020-05-05 14:00:00,400
1832,2020-05-05 14:30:00,446
1833,2020-05-05 15:00:00,278
1834,2020-05-05 15:30:00,419
1835,2020-05-05 16:00:00,680
1836,2020-05-05 16:30:00,474
1837,2020-05-05 17:00:00,412
1838,2020-05-05 17:30:00,443
1839,2020-05-05 18:00:00,329
1840,2020-05-05 18:30:00,320
1841,2020-05-05 19:00:00,233
1842,2020-05-05 19:30:00,195
1843,2020-05-05 20:00:00,144
1844,2020-05-05 20:30:00,147
1845,2020-05-05 21:00:00,31
1846,2020-05-06 08:00:00,66
1847,2020-05-06 08:30:00,106
1848,2020-05-06 09:00:00,44
1849,2020-05-06 09:30:00,29
1850,2020-05-06 10:00:00,119
1851,2020-05-06 10:30:00,227
1852,2020-05-06 11:00:00,78
1853,2020-05-06 11:30:00,182
1854,2020-05-06 12:00:00,260
1855,2020-05-06 12:30:00,139
1856,2020-05-06 13:00:00,285
1857,2020-05-06 13:30:00,368
1858,2020-05-06 14:00:00,254
1859,2020-05-06 14:30:00,290
1860,2020-05-06 15:00:00,186
1861,2020-05-06 15:30:00,128
1862,2020-05-06 16:00:00,254
1863,2020-05-06 16:30:00,280
1864,2020-05-06 17:00:00,310
1865,2020-05-06 17:30:00,347
1866,2020-05-06 18:00:00,400
1867,2020-05-06 18:30:00,327
1868,2020-05-06 19:00:00,254
1869,2020-05-06 19:30:00,225
1870,2020-05-06 20:00:00,228
1871,2020-05-06 20:30:00,180
1872,2020-05-06 21:30:00,2
1873,2020-05-06 22:00:00,20
1874,2020-05-07 07:30:00,2
1875,2020-05-07 08:00:00,105
1876,2020-05-07 08:30:00,204
1877,2020-05-07 09:00:00,77
1878,2020-05-07 09:30:00,207
1879,2020-05-07 10:00:00,264
1880,2020-05-07 10:30:00,388
1881,2020-05-07 11:00:00,268
1882,2020-05-07 11:30:00,551
1883,2020-05-07 12:00:00,532
1884,2020-05-07 12:30:00,473
1885,2020-05-07 13:00:00,405
1886,2020-05-07 13:30:00,386
1887,2020-05-07 14:00:00,559
1888,2020-05-07 14:30:00,347
1889,2020-05-07 15:00:00,206
1890,2020-05-07 15:30:00,328
1891,2020-05-07 16:00:00,457
1892,2020-05-07 16:30:00,613
1893,2020-05-07 17:00:00,545
1894,2020-05-07 17:30:00,340
1895,2020-05-07 18:00:00,284
1896,2020-05-07 18:30:00,260
1897,2020-05-07 19:00:00,271
1898,2020-05-07 19:30:00,124
1899,2020-05-07 20:00:00,148
1900,2020-05-07 20:30:00,55
1901,2020-05-07 21:00:00,12
1902,2020-05-07 21:30:00,2
1903,2020-05-08 07:00:00,1
1904,2020-05-08 07:30:00,1
1905,2020-05-08 08:00:00,127
1906,2020-05-08 08:30:00,171
1907,2020-05-08 09:00:00,150
1908,2020-05-08 09:30:00,257
1909,2020-05-08 10:00:00,325
1910,2020-05-08 10:30:00,400
1911,2020-05-08 11:00:00,561
1912,2020-05-08 11:30:00,257
1913,2020-05-08 12:00:00,403
1914,2020-05-08 12:30:00,446
1915,2020-05-08 13:00:00,529
1916,2020-05-08 13:30:00,345
1917,2020-05-08 14:00:00,549
1918,2020-05-08 14:30:00,451
1919,2020-05-08 15:00:00,538
1920,2020-05-08 15:30:00,411
1921,2020-05-08 16:00:00,629
1922,2020-05-08 16:30:00,550
1923,2020-05-08 17:00:00,621
1924,2020-05-08 17:30:00,611
1925,2020-05-08 18:00:00,469
1926,2020-05-08 18:30:00,199
1927,2020-05-08 19:00:00,306
1928,2020-05-08 19:30:00,139
1929,2020-05-08 20:00:00,182
1930,2020-05-08 20:30:00,134
1931,2020-05-08 21:00:00,38
1932,2020-05-09 08:00:00,94
1933,2020-05-09 08:30:00,181
1934,2020-05-09 09:00:00,192
1935,2020-05-09 09:30:00,155
1936,2020-05-09 10:00:00,225
1937,2020-05-09 10:30:00,333
1938,2020-05-09 11:00:00,480
1939,2020-05-09 11:30:00,664
1940,2020-05-09 12:00:00,383
1941,2020-05-09 12:30:00,623
1942,2020-05-09 13:00:00,537
1943,2020-05-09 13:30:00,637
1944,2020-05-09 14:00:00,714
1945,2020-05-09 14:30:00,549
1946,2020-05-09 15:00:00,505
1947,2020-05-09 15:30:00,297
1948,2020-05-09 16:00:00,641
1949,2020-05-09 16:30:00,705
1950,2020-05-09 17:00:00,349
1951,2020-05-09 17:30:00,670
1952,2020-05-09 18:00:00,543
1953,2020-05-09 18:30:00,337
1954,2020-05-09 19:00:00,307
1955,2020-05-09 19:30:00,455
1956,2020-05-09 20:00:00,185
1957,2020-05-09 20:30:00,174
1958,2020-05-09 21:00:00,15
1959,2020-05-10 07:30:00,2
1960,2020-05-10 08:00:00,115
1961,2020-05-10 08:30:00,64
1962,2020-05-10 09:00:00,168
1963,2020-05-10 09:30:00,226
1964,2020-05-10 10:00:00,260
1965,2020-05-10 10:30:00,238
1966,2020-05-10 11:00:00,227
1967,2020-05-10 11:30:00,277
1968,2020-05-10 12:00:00,253
1969,2020-05-10 12:30:00,328
1970,2020-05-10 13:00:00,308
1971,2020-05-10 13:30:00,287
1972,2020-05-10 14:00:00,187
1973,2020-05-10 14:30:00,227
1974,2020-05-10 15:00:00,184
1975,2020-05-10 15:30:00,368
1976,2020-05-10 16:00:00,141
1977,2020-05-10 16:30:00,233
1978,2020-05-10 17:00:00,155
1979,2020-05-10 17:30:00,227
1980,2020-05-10 18:00:00,86
1981,2020-05-10 18:30:00,240
1982,2020-05-10 19:00:00,45
1983,2020-05-10 19:30:00,79
1984,2020-05-10 20:00:00,11
1985,2020-05-10 20:30:00,94
1986,2020-05-10 21:30:00,1
1987,2020-05-11 08:00:00,90
1988,2020-05-11 08:30:00,80
1989,2020-05-11 09:00:00,89
1990,2020-05-11 09:30:00,144
1991,2020-05-11 10:00:00,84
1992,2020-05-11 10:30:00,264
1993,2020-05-11 11:00:00,231
1994,2020-05-11 11:30:00,167
1995,2020-05-11 12:00:00,312
1996,2020-05-11 12:30:00,240
1997,2020-05-11 13:00:00,251
1998,2020-05-11 13:30:00,137
1999,2020-05-11 14:00:00,190
2000,2020-05-11 14:30:00,183
2001,2020-05-11 15:00:00,208
2002,2020-05-11 15:30:00,335
2003,2020-05-11 16:00:00,365
2004,2020-05-11 16:30:00,151
2005,2020-05-11 17:00:00,469
2006,2020-05-11 17:30:00,214
2007,2020-05-11 18:00:00,233
2008,2020-05-11 18:30:00,254
2009,2020-05-11 19:00:00,397
2010,2020-05-11 19:30:00,48
2011,2020-05-11 20:00:00,94
2012,2020-05-11 20:30:00,121
2013,2020-05-11 21:00:00,23
2014,2020-05-12 06:30:00,4
2015,2020-05-12 08:00:00,31
2016,2020-05-12 08:30:00,183
2017,2020-05-12 09:00:00,77
2018,2020-05-12 09:30:00,310
2019,2020-05-12 10:00:00,226
2020,2020-05-12 10:30:00,261
2021,2020-05-12 11:00:00,144
2022,2020-05-12 11:30:00,193
2023,2020-05-12 12:00:00,248
2024,2020-05-12 12:30:00,494
2025,2020-05-12 13:00:00,385
2026,2020-05-12 13:30:00,305
2027,2020-05-12 14:00:00,265
2028,2020-05-12 14:30:00,219
2029,2020-05-12 15:00:00,409
2030,2020-05-12 15:30:00,439
2031,2020-05-12 16:00:00,245
2032,2020-05-12 16:30:00,479
2033,2020-05-12 17:00:00,409
2034,2020-05-12 17:30:00,352
2035,2020-05-12 18:00:00,227
2036,2020-05-12 18:30:00,296
2037,2020-05-12 19:00:00,185
2038,2020-05-12 19:30:00,313
2039,2020-05-12 20:00:00,253
2040,2020-05-12 20:30:00,213
2041,2020-05-12 21:00:00,44
2042,2020-05-12 21:30:00,75
2043,2020-05-12 22:00:00,47
2044,2020-05-13 08:00:00,109
2045,2020-05-13 08:30:00,89
2046,2020-05-13 09:00:00,235
2047,2020-05-13 09:30:00,108
2048,2020-05-13 10:00:00,82
2049,2020-05-13 10:30:00,153
2050,2020-05-13 11:00:00,192
2051,2020-05-13 11:30:00,201
2052,2020-05-13 12:00:00,283
2053,2020-05-13 12:30:00,269
2054,2020-05-13 13:00:00,156
2055,2020-05-13 13:30:00,126
2056,2020-05-13 14:00:00,222
2057,2020-05-13 14:30:00,81
2058,2020-05-13 15:00:00,199
2059,2020-05-13 15:30:00,131
2060,2020-05-13 16:00:00,357
2061,2020-05-13 16:30:00,176
2062,2020-05-13 17:00:00,204
2063,2020-05-13 17:30:00,239
2064,2020-05-13 18:00:00,307
2065,2020-05-13 18:30:00,379
2066,2020-05-13 19:00:00,257
2067,2020-05-13 19:30:00,283
2068,2020-05-13 20:00:00,233
2069,2020-05-13 20:30:00,111
2070,2020-05-13 21:00:00,52
2071,2020-05-14 07:30:00,3
2072,2020-05-14 08:00:00,125
2073,2020-05-14 08:30:00,66
2074,2020-05-14 09:00:00,197
2075,2020-05-14 09:30:00,134
2076,2020-05-14 10:00:00,232
2077,2020-05-14 10:30:00,270
2078,2020-05-14 11:00:00,474
2079,2020-05-14 11:30:00,392
2080,2020-05-14 12:00:00,416
2081,2020-05-14 12:30:00,157
2082,2020-05-14 13:00:00,299
2083,2020-05-14 13:30:00,279
2084,2020-05-14 14:00:00,478
2085,2020-05-14 14:30:00,238
2086,2020-05-14 15:00:00,226
2087,2020-05-14 15:30:00,452
2088,2020-05-14 16:00:00,402
2089,2020-05-14 16:30:00,291
2090,2020-05-14 17:00:00,190
2091,2020-05-14 17:30:00,346
2092,2020-05-14 18:00:00,445
2093,2020-05-14 18:30:00,227
2094,2020-05-14 19:00:00,375
2095,2020-05-14 19:30:00,252
2096,2020-05-14 20:00:00,291
2097,2020-05-14 20:30:00,221
2098,2020-05-14 22:00:00,10
2099,2020-05-15 08:00:00,97
2100,2020-05-15 08:30:00,187
2101,2020-05-15 09:00:00,121
2102,2020-05-15 09:30:00,310
2103,2020-05-15 10:00:00,309
2104,2020-05-15 10:30:00,331
2105,2020-05-15 11:00:00,463
2106,2020-05-15 11:30:00,536
2107,2020-05-15 12:00:00,703
2108,2020-05-15 12:30:00,886
2109,2020-05-15 13:00:00,397
2110,2020-05-15 13:30:00,498
2111,2020-05-15 14:00:00,476
2112,2020-05-15 14:30:00,409
2113,2020-05-15 15:00:00,267
2114,2020-05-15 15:30:00,414
2115,2020-05-15 16:00:00,228
2116,2020-05-15 16:30:00,462
2117,2020-05-15 17:00:00,529
2118,2020-05-15 17:30:00,518
2119,2020-05-15 18:00:00,311
2120,2020-05-15 18:30:00,225
2121,2020-05-15 19:00:00,356
2122,2020-05-15 19:30:00,149
2123,2020-05-15 20:00:00,79
2124,2020-05-15 20:30:00,215
2125,2020-05-15 21:00:00,3
2126,2020-05-16 08:00:00,151
2127,2020-05-16 08:30:00,340
2128,2020-05-16 09:00:00,295
2129,2020-05-16 09:30:00,361
2130,2020-05-16 10:00:00,406
2131,2020-05-16 10:30:00,345
2132,2020-05-16 11:00:00,682
2133,2020-05-16 11:30:00,463
2134,2020-05-16 12:00:00,485
2135,2020-05-16 12:30:00,464
2136,2020-05-16 13:00:00,538
2137,2020-05-16 13:30:00,302
2138,2020-05-16 14:00:00,546
2139,2020-05-16 14:30:00,458
2140,2020-05-16 15:00:00,623
2141,2020-05-16 15:30:00,468
2142,2020-05-16 16:00:00,440
2143,2020-05-16 16:30:00,669
2144,2020-05-16 17:00:00,352
2145,2020-05-16 17:30:00,328
2146,2020-05-16 18:00:00,395
2147,2020-05-16 18:30:00,122
2148,2020-05-16 19:00:00,159
2149,2020-05-16 19:30:00,126
2150,2020-05-16 20:00:00,130
2151,2020-05-16 20:30:00,82
2152,2020-05-16 21:00:00,3
2153,2020-05-17 08:00:00,40
2154,2020-05-17 08:30:00,176
2155,2020-05-17 09:00:00,155
2156,2020-05-17 09:30:00,202
2157,2020-05-17 10:00:00,371
2158,2020-05-17 10:30:00,421
2159,2020-05-17 11:00:00,364
2160,2020-05-17 11:30:00,433
2161,2020-05-17 12:00:00,658
2162,2020-05-17 12:30:00,319
2163,2020-05-17 13:00:00,347
2164,2020-05-17 13:30:00,341
2165,2020-05-17 14:00:00,195
2166,2020-05-17 14:30:00,268
2167,2020-05-17 15:00:00,236
2168,2020-05-17 15:30:00,332
2169,2020-05-17 16:00:00,137
2170,2020-05-17 16:30:00,287
2171,2020-05-17 17:00:00,221
2172,2020-05-17 17:30:00,184
2173,2020-05-17 18:00:00,216
2174,2020-05-17 18:30:00,285
2175,2020-05-17 19:00:00,139
2176,2020-05-17 19:30:00,78
2177,2020-05-17 20:00:00,104
2178,2020-05-17 20:30:00,76
2179,2020-05-17 21:00:00,64
2180,2020-05-18 08:00:00,32
2181,2020-05-18 08:30:00,125
2182,2020-05-18 09:00:00,109
2183,2020-05-18 09:30:00,72
2184,2020-05-18 10:00:00,160
2185,2020-05-18 10:30:00,172
2186,2020-05-18 11:00:00,151
2187,2020-05-18 11:30:00,388
2188,2020-05-18 12:00:00,288
2189,2020-05-18 12:30:00,112
2190,2020-05-18 13:00:00,123
2191,2020-05-18 13:30:00,206
2192,2020-05-18 14:00:00,339
2193,2020-05-18 14:30:00,281
2194,2020-05-18 15:00:00,402
2195,2020-05-18 15:30:00,389
2196,2020-05-18 16:00:00,304
2197,2020-05-18 16:30:00,367
2198,2020-05-18 17:00:00,434
2199,2020-05-18 17:30:00,233
2200,2020-05-18 18:00:00,311
2201,2020-05-18 18:30:00,363
2202,2020-05-18 19:00:00,211
2203,2020-05-18 19:30:00,166
2204,2020-05-18 20:00:00,122
2205,2020-05-18 20:30:00,175
2206,2020-05-18 21:00:00,31
2207,2020-05-19 08:00:00,109
2208,2020-05-19 08:30:00,206
2209,2020-05-19 09:00:00,82
2210,2020-05-19 09:30:00,179
2211,2020-05-19 10:00:00,248
2212,2020-05-19 10:30:00,227
2213,2020-05-19 11:00:00,296
2214,2020-05-19 11:30:00,420
2215,2020-05-19 12:00:00,411
2216,2020-05-19 12:30:00,412
2217,2020-05-19 13:00:00,379
2218,2020-05-19 13:30:00,293
2219,2020-05-19 14:00:00,532
2220,2020-05-19 14:30:00,255
2221,2020-05-19 15:00:00,289
2222,2020-05-19 15:30:00,452
2223,2020-05-19 16:00:00,315
2224,2020-05-19 16:30:00,378
2225,2020-05-19 17:00:00,406
2226,2020-05-19 17:30:00,494
2227,2020-05-19 18:00:00,308
2228,2020-05-19 18:30:00,229
2229,2020-05-19 19:00:00,246
2230,2020-05-19 19:30:00,105
2231,2020-05-19 20:00:00,97
2232,2020-05-19 20:30:00,241
2233,2020-05-19 21:00:00,9
2234,2020-05-20 08:00:00,80
2235,2020-05-20 08:30:00,112
2236,2020-05-20 09:00:00,137
2237,2020-05-20 09:30:00,99
2238,2020-05-20 10:00:00,130
2239,2020-05-20 10:30:00,208
2240,2020-05-20 11:00:00,351
2241,2020-05-20 11:30:00,230
2242,2020-05-20 12:00:00,323
2243,2020-05-20 12:30:00,268
2244,2020-05-20 13:00:00,161
2245,2020-05-20 13:30:00,377
2246,2020-05-20 14:00:00,102
2247,2020-05-20 14:30:00,102
2248,2020-05-20 15:00:00,555
2249,2020-05-20 15:30:00,228
2250,2020-05-20 16:00:00,346
2251,2020-05-20 16:30:00,362
2252,2020-05-20 17:00:00,268
2253,2020-05-20 17:30:00,380
2254,2020-05-20 18:00:00,396
2255,2020-05-20 18:30:00,257
2256,2020-05-20 19:00:00,239
2257,2020-05-20 19:30:00,239
2258,2020-05-20 20:00:00,103
2259,2020-05-20 20:30:00,151
2260,2020-05-20 21:00:00,23
2261,2020-05-21 07:30:00,2
2262,2020-05-21 08:00:00,115
2263,2020-05-21 08:30:00,158
2264,2020-05-21 09:00:00,242
2265,2020-05-21 09:30:00,459
2266,2020-05-21 10:00:00,588
2267,2020-05-21 10:30:00,437
2268,2020-05-21 11:00:00,261
2269,2020-05-21 11:30:00,506
2270,2020-05-21 12:00:00,446
2271,2020-05-21 12:30:00,495
2272,2020-05-21 13:00:00,386
2273,2020-05-21 13:30:00,253
2274,2020-05-21 14:00:00,162
2275,2020-05-21 14:30:00,277
2276,2020-05-21 15:00:00,274
2277,2020-05-21 15:30:00,262
2278,2020-05-21 16:00:00,411
2279,2020-05-21 16:30:00,567
2280,2020-05-21 17:00:00,245
2281,2020-05-21 17:30:00,302
2282,2020-05-21 18:00:00,380
2283,2020-05-21 18:30:00,386
2284,2020-05-21 19:00:00,229
2285,2020-05-21 19:30:00,212
2286,2020-05-21 20:00:00,173
2287,2020-05-21 20:30:00,177
2288,2020-05-21 21:00:00,37
2289,2020-05-22 07:30:00,3
2290,2020-05-22 08:00:00,102
