,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
997,2020-04-07 09:00:00,-154.75995395721776,0.0,325.76759027727724,-154.75995395721776,-154.75995395721776,316.0567770369583,316.0567770369583,316.0567770369583,306.9478935853004,306.9478935853004,306.9478935853004,9.108883451657988,9.108883451657988,9.108883451657988,0.0,0.0,0.0,161.29682307974053
998,2020-04-07 09:30:00,-154.73449499610174,31.143368986240823,370.0764498713939,-154.73449499610177,-154.73449499610177,360.7133035983018,360.7133035983018,360.7133035983018,352.7473401943531,352.7473401943531,352.7473401943531,7.965963403948713,7.965963403948713,7.965963403948713,0.0,0.0,0.0,205.97880860220008
999,2020-04-07 10:00:00,-154.70903603498573,96.03618490609638,422.8700429550883,-154.70903603498573,-154.70903603498573,407.9880376332913,407.9880376332913,407.9880376332913,401.3060044225304,401.3060044225304,401.3060044225304,6.682033210760937,6.682033210760937,6.682033210760937,0.0,0.0,0.0,253.27900159830557
1000,2020-04-07 10:30:00,-154.68357707386974,124.53263695945063,465.923355718839,-154.68357707386974,-154.68357707386974,453.2495539576974,453.2495539576974,453.2495539576974,447.98797992416405,447.98797992416405,447.98797992416405,5.261574033533264,5.261574033533264,5.261574033533264,0.0,0.0,0.0,298.56597688382766
1001,2020-04-07 11:00:00,-154.65811811275373,173.03796365928622,499.139510923815,-154.65811811275373,-154.65811811275373,490.2579218268286,490.2579218268286,490.2579218268286,486.5484447721147,486.5484447721147,486.5484447721147,3.709477054713851,3.709477054713851,3.709477054713851,0.0,0.0,0.0,335.5998037140748
1002,2020-04-07 11:30:00,-154.63265915163774,186.69781364131964,512.5601723744986,-154.63265915163774,-154.63265915163774,513.5035054475596,513.5035054475596,513.5035054475596,511.47247725346006,511.47247725346006,511.47247725346006,2.031028194099449,2.031028194099449,2.031028194099449,0.0,0.0,0.0,358.87084629592187
1003,2020-04-07 12:00:00,-154.60720019052172,197.76317417408669,545.5136315621274,-154.60720019052172,-154.60720019052172,520.1831765473056,520.1831765473056,520.1831765473056,519.9512848764947,519.9512848764947,519.9512848764947,0.23189167081101758,0.23189167081101758,0.23189167081101758,0.0,0.0,0.0,365.5759763567839
1004,2020-04-07 12:30:00,-154.5817412294057,198.00669069663766,528.3817822134332,-154.5817412294057,-154.5817412294057,511.260606221325,511.260606221325,511.260606221325,512.9425137553208,512.9425137553208,512.9425137553208,-1.681907533995678,-1.681907533995678,-1.681907533995678,0.0,0.0,0.0,356.67886499191934
1005,2020-04-07 13:00:00,-154.55628226828972,175.71907256118647,504.4175554695728,-154.55628226828972,-154.55628226828972,491.3407257738737,491.3407257738737,491.3407257738737,495.0447280360305,495.0447280360305,495.0447280360305,-3.704002262156797,-3.704002262156797,-3.704002262156797,0.0,0.0,0.0,336.784443505584
1006,2020-04-07 13:30:00,-154.53082330717373,158.91733680546196,492.48228597960986,-154.53082330717373,-154.53082330717373,467.4357794452789,467.4357794452789,467.4357794452789,473.2634821930765,473.2634821930765,473.2634821930765,-5.827702747797574,-5.827702747797574,-5.827702747797574,0.0,0.0,0.0,312.90495613810515
